Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1981-10-27
Station:        040123         Rouge - à 1,4 km de la du Nord                                                                                                                 
Bassin versant: 141 km²        Régime: Naturel                                           
Coordonnées:    (NAD83) 45° 33' 44" // -74° 19' 14"

Date de création du fichier: 2012-06-25 18:20
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040123         1973/07/24          
040123         1973/07/25          
040123         1973/07/26          0.690          MC
040123         1973/07/27          0.680          J
040123         1973/07/28          0.630          MC
040123         1973/07/29          0.510          MC
040123         1973/07/30          0.380          MC
040123         1973/07/31          0.340          MC
040123         1973/08/01          0.320          MC
040123         1973/08/02          2.920          MC
040123         1973/08/03          1.080          MC
040123         1973/08/04          0.650          MC
040123         1973/08/05          0.560          MC
040123         1973/08/06          0.390          MC
040123         1973/08/07          0.420          MC
040123         1973/08/08          0.480          MC
040123         1973/08/09          0.440          MC
040123         1973/08/10          0.380          MC
040123         1973/08/11          0.340          MC
040123         1973/08/12          0.320          MC
040123         1973/08/13          0.280          MC
040123         1973/08/14          0.720          MC
040123         1973/08/15          1.560          MC
040123         1973/08/16          0.510          MC
040123         1973/08/17          0.350          MC
040123         1973/08/18          0.320          MC
040123         1973/08/19          1.230          MC
040123         1973/08/20          0.390          MC
040123         1973/08/21          0.300          MC
040123         1973/08/22          0.290          MC
040123         1973/08/23          0.290          MC
040123         1973/08/24          0.260          MC
040123         1973/08/25          0.240          MC
040123         1973/08/26          0.260          MC
040123         1973/08/27          0.260          MC
040123         1973/08/28          0.770          MC
040123         1973/08/29          0.380          J
040123         1973/08/30          0.280          MC
040123         1973/08/31          0.250          MC
040123         1973/09/01          0.230          MC
040123         1973/09/02          0.240          MC
040123         1973/09/03          0.230          MC
040123         1973/09/04          0.220          MC
040123         1973/09/05          0.290          MC
040123         1973/09/06          3.430          MC
040123         1973/09/07          1.190          MC
040123         1973/09/08          0.490          MC
040123         1973/09/09          0.340          MC
040123         1973/09/10          0.290          MC
040123         1973/09/11          0.310          MC
040123         1973/09/12          0.270          MC
040123         1973/09/13          0.270          MC
040123         1973/09/14          0.250          MC
040123         1973/09/15          0.240          MC
040123         1973/09/16          0.220          MC
040123         1973/09/17          0.190          MC
040123         1973/09/18          0.290          MC
040123         1973/09/19          0.310          MC
040123         1973/09/20          0.260          MC
040123         1973/09/21          0.240          MC
040123         1973/09/22          0.260          MC
040123         1973/09/23          0.610          MC
040123         1973/09/24          0.370          MC
040123         1973/09/25          0.280          MC
040123         1973/09/26          0.280          MC
040123         1973/09/27          0.290          MC
040123         1973/09/28          0.330          MC
040123         1973/09/29          0.290          MC
040123         1973/09/30          0.240          MC
040123         1973/10/01          0.230          MC
040123         1973/10/02          0.240          MC
040123         1973/10/03          0.950          MC
040123         1973/10/04          1.200          MC
040123         1973/10/05          12.20          MC
040123         1973/10/06          6.430          MC
040123         1973/10/07          1.950          MC
040123         1973/10/08          1.190          MC
040123         1973/10/09          0.910          MC
040123         1973/10/10          0.760          MC
040123         1973/10/11          0.690          MC
040123         1973/10/12          0.650          MC
040123         1973/10/13          0.640          MC
040123         1973/10/14          0.840          MC
040123         1973/10/15          0.690          MC
040123         1973/10/16          0.560          MC
040123         1973/10/17          0.490          MC
040123         1973/10/18          0.420          MC
040123         1973/10/19          0.390          MC
040123         1973/10/20          0.420          MC
040123         1973/10/21          0.410          MC
040123         1973/10/22          0.380          MC
040123         1973/10/23          0.390          MC
040123         1973/10/24          0.390          MC
040123         1973/10/25          0.360          MC
040123         1973/10/26          0.370          MC
040123         1973/10/27          0.350          MC
040123         1973/10/28          0.290          MC
040123         1973/10/29          0.310          MC
040123         1973/10/30          0.290          J
040123         1973/10/31          0.340          MC
