Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2019-09-30, préliminaires par la suite
Station:        040627         Kiamika - à 0,1 km en aval du pont-route à Chute-Saint-Philippe                                                                                
Bassin versant: 879 km²        Régime: Influencé mensuellement                           
Coordonnées:    (NAD83) 46° 39' 1" // -75° 14' 49"

Date de création du fichier: 2019-11-29 06:40
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040627         2001/01/28          19.51          MJ
040627         2001/01/29          19.43          MJ
040627         2001/01/30          19.48          MJ
040627         2001/01/31          19.65          MJ
040627         2001/02/01          19.46          MJ
040627         2001/02/02          19.43          MJ
040627         2001/02/03          19.40          MJ
040627         2001/02/04          19.24          MJ
040627         2001/02/05          19.30          MJ
040627         2001/02/06          19.22          MJ
040627         2001/02/07          19.11          MJ
040627         2001/02/08          19.03          MJ
040627         2001/02/09          19.16          MJ
040627         2001/02/10          19.49          MJ
040627         2001/02/11          19.40          MJ
040627         2001/02/12          19.41          MJ
040627         2001/02/13          19.42          MJ
040627         2001/02/14          19.26          MJ
040627         2001/02/15          19.11          MJ
040627         2001/02/16          18.94          MJ
040627         2001/02/17          18.86          MJ
040627         2001/02/18          18.76          MJ
040627         2001/02/19          18.81          MJ
040627         2001/02/20          18.75          MJ
040627         2001/02/21          18.58          MJ
040627         2001/02/22          18.44          MJ
040627         2001/02/23          18.56          MJ
040627         2001/02/24          18.46          MJ
040627         2001/02/25          18.56          MJ
040627         2001/02/26          18.56          MJ
040627         2001/02/27          18.39          MJ
040627         2001/02/28          18.23          MJ
040627         2001/03/01          18.14          MJ
040627         2001/03/02          18.15          MJ
040627         2001/03/03          18.07          MJ
040627         2001/03/04          17.95          MJ
040627         2001/03/05          17.87          MJ
040627         2001/03/06          17.84          MJ
040627         2001/03/07          17.96          MJ
040627         2001/03/08          19.68          MJ
040627         2001/03/09          20.25          MJ
040627         2001/03/10          20.28          MJ
040627         2001/03/11          20.24          MJ
040627         2001/03/12          19.93          MJ
040627         2001/03/13          13.93          MJ
040627         2001/03/14          11.37          MJ
040627         2001/03/15          10.69          MJ
040627         2001/03/16          10.45          MJ
040627         2001/03/17          10.31          MJ
040627         2001/03/18          10.25          MJ
040627         2001/03/19          10.22          MJ
040627         2001/03/20          10.21          MJ
040627         2001/03/21          10.19          MJ
040627         2001/03/22          10.27          MJ
040627         2001/03/23          10.83          MJ
040627         2001/03/24          10.74          MJ
040627         2001/03/25          10.49          MJ
040627         2001/03/26          10.37          MJ
040627         2001/03/27          10.06          MJ
040627         2001/03/28          6.023          MJ
040627         2001/03/29          3.747          MJ
040627         2001/03/30          3.075          MJ
040627         2001/03/31          2.769          MJ
040627         2001/04/01          2.634          MJ
040627         2001/04/02          2.534          MJ
040627         2001/04/03          2.504          MJ
040627         2001/04/04          2.495          MJ
040627         2001/04/05          2.593          MJ
040627         2001/04/06          2.733          MJ
040627         2001/04/07          2.854          MJ
040627         2001/04/08          3.034          MJ
040627         2001/04/09          3.396          MJ
040627         2001/04/10          4.036          MJ
040627         2001/04/11          4.940          MJ
040627         2001/04/12          7.084          MJ
040627         2001/04/13          12.47          MJ
040627         2001/04/14          16.89          MJ
040627         2001/04/15          14.86          MJ
040627         2001/04/16          12.98          MJ
040627         2001/04/17          12.26          MJ
040627         2001/04/18          11.26          MJ
040627         2001/04/19          10.27          MJ
040627         2001/04/20          9.614          MJ
040627         2001/04/21          10.17          MJ
040627         2001/04/22          14.55          MJ
040627         2001/04/23          17.56          MJ
040627         2001/04/24          15.87          MJ
040627         2001/04/25          15.16          MJ
040627         2001/04/26          12.81          MJ
040627         2001/04/27          11.05          MJ
040627         2001/04/28          10.02          MJ
040627         2001/04/29          9.130          MJ
040627         2001/04/30          8.471          MJ
040627         2001/05/01          8.006          MJ
040627         2001/05/02          7.615          MJ
040627         2001/05/03          7.234          MJ
040627         2001/05/04          6.897          MJ
040627         2001/05/05          6.524          MJ
040627         2001/05/06          6.160          MJ
