Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1986-08-28
Station:        052232         Abercromby - à 1,9 km de l'Achigan                                                                                                             
Bassin versant: 58.5 km²       Régime: Naturel                                           
052232         1978/06/22          0.440          MC
052232         1978/06/23          0.380          MC
052232         1978/06/24          0.340          MC
052232         1978/06/25          0.310          MC
052232         1978/06/26          0.280          MC
052232         1978/06/27          0.250          MC
052232         1978/06/28          0.250          MC
052232         1978/06/29          0.230          MC
052232         1978/06/30          0.210          MC
052232         1978/07/01          0.190          MC
052232         1978/07/02          0.150          MC
052232         1978/07/03          0.130          MC
052232         1978/07/04          0.120          MC
052232         1978/07/05          0.110          J
052232         1978/07/06          0.120          MC
052232         1978/07/07          0.110          MC
052232         1978/07/08          0.120          MC
052232         1978/07/09          0.140          MC
052232         1978/07/10          0.160          MC
052232         1978/07/11          0.170          MC
052232         1978/07/12          0.130          MC
052232         1978/07/13          0.120          MC
